temp_Standard Unit,Super Unit,temp_Secondary Category,Display Category,temp_Display Category ErpId,temp_Primary Category ErpId,temp_Secondary Category ErpId,temp_Product Division ErpId,Product,Variant,PTR,PTR Delta,PTD,Display MRP,MRP,Unit,Alternate Category,Description,Standard Unit Conversion Factor,Super Unit Conversion Factor,Product Erp Id,Schemes,Display Order,Is Promoted,Is Markdown Margin logic,Packaging Type,Minimum Batch Quantity,Pack Size,Color Name,RGB Values,ImageId,Product Weight in gm,Channel,Expiry (Days),GST Category,CESS Category,Short Name,HSN Code,Shelf Life In Days,Net Weight,Gross Weight,PTRMT,PTD Super,PTD Sub,Product_AttributeText1,Product_AttributeText2,Product_AttributeBoolean1,Product_AttributeBoolean2,Product_AttributeNumber1,Product_AttributeNumber2,Product_AttributeDate1,Product_AttributeDate2,GUID,HASHKEY,IsSaleable,AdditionalUnit,AdditionalUnitConversionFactor,Barcode,Product_Property_1,Product_Property_2,Product_Property_3
CAR,KG,MRP 25,Takatak Masala MRP 25,AIA7L670883A61546,Western Snacks_Out of Home,MRP 25_Western Snacks_Out of Home,B,Takatak Masala MRP 25|105 GM*8.4 KG,,22.321,,22.32,25,25,PAC,Bridges,Takatak MRP 105 Gm*8.40,80,9.524,FI088301050840000D,,2861,FALSE,FALSE,,1,A6,,,,0,,,12,,F46990105,21069099,,,105,,22.32,22.32,Takatak,Takatak Masala,,,,,,,3a9cc1c7-a904-4fd0-8547-6d4f9a749cf7,316A3878D92D467B0D70C1976C731093,TRUE,LADDI,1,,NOIDA,Domestic,1546
CAR,KG,MRP 5,Papdi MRP 5,BDA4L460737A31149,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Papdi Gathiya MRP 5|24 GM*5.76 KG NGP,,3.7945,,3.57,5,5,PAC,Besan Namkeen,Papdi Gathiya 20g+4g Extra (5.76 Kg C/S),240,41.667,FD073700240576000D,,2123,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMA3800240576,21069099,,,24,,3.44,3.57,Papdi Gathiya,Plain,,,,,,,529204d8-f43b-478f-b0d2-14bc81d018ec,D8351A98EE248C7D1F8F23CD6F99DEEE,TRUE,LADDI,12,,NAGPUR,Domestic,1149
CAR,KG,MRP 10,Takatak Baked (Chilli Cheese) MRP 10,BIA7L670879A11532,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,TakatakBaked(ChilliCheese)45GM*4.86KG,,7.764,,7.25,10,10,PAC,Bridges,Takatak BAKED CHEESE 45 Gm*4.860,108,22.222,FI087900450486000D,,2911,FALSE,FALSE,,1,A1,,,,0,,,12,,F4702001052R,21069099,,,45,,,7.25,Takatak,Takatak Baked (Chilli Cheese),,,,,,,5712b928-6818-426a-bae1-b37cbfe0919b,43394BBD0C5BB76B21A1A6CBE123BBD9,TRUE,LADDI,12,,NOIDA,Domestic,1532
CAR,KG,MRP 10,Gathiya MRP 10,BDA4A760374A10630,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhavnagri Gathiya MRP 10|45 GM*9 KG,,7.4999,,7,10,10,PAC,Besan Namkeen,GATHIYA (BHAVNAGARI) 45 Gm*9.00,200,22.222,FD016600450900000D,,187,FALSE,FALSE,,1,A1,,,,0,,,12,,F1799001053R,21069099,,,45,,,7,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,90c5db08-3e7b-48ee-a3bb-5f1b7b58aa0e,CFBF2521ED9FAF8E152F57AEDA56D7BB,TRUE,LADDI,10,,NOIDA,Domestic,169
CAR,KG,MRP 10,Gathiya MRP 10,BDA4A760374A10630,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,,7.5,,7.01,10,10,PAC,Besan Namkeen,GATHIYA (BHAVNAGARI) 45 Gm*8.10,180,22.222,FD016600450810000D,,186,FALSE,FALSE,,1,A1,,,,0,,,12,,F1799001054R,21069099,,,45,0,0,0,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,dc975d7c-7954-497f-8f94-b4620ec2ca85,A532F4B280DCF923D5989157D7EBB745,TRUE,LADDI,12,,NOIDA,Domestic,169
CAR,KG,MRP 30,Moong Dal MRP 30,,Namkeen_Out of Home,MRP 30_Namkeen_Out of Home,B,Moong Dal(RLY) 80GM*8 KG,,26.786,,26.79,30,30,PAC,Namkeen Dal,Moong Dal (RL) 80 Gm*8.00,100,12.5,FD060300800800001D,,1849,FALSE,FALSE,,1,A4,,,,0,,,12,,F3268008051,21069099,,,80,,26.79,26.79,Moong Dal,Moong Dal,,,,,,,7db3aa92-bf76-4dbf-a103-1d74d1ba7be2,266E59B2E19625483D73F19E35165D08,TRUE,LADDI,10,,NOIDA,Domestic,1039
CAR,KG,5KG,Vermicelli Whole Sale 5000 Gm,DKL8C730904D51600,RTC & Condiments_Ambient,5KG_RTC & Condiments_Ambient,D,Vermicelli 5 KG*20 KG,,243.2,,227.28,400,400,PAC,Vermicelli,VERMICELLI 5*20,4,0.2,FK090450002000000D,,2990,FALSE,FALSE,,1,D5,,,,0,,,5,,F49815000,19024090,,,5000,,,227.28,Vermicelli,Vermicelli,,,,,,,839f7cb1-9786-424f-8ba9-ace5be48f4c2,EEEA0F693D657B81A32A65D8F44BDB9A,TRUE,,,,NOIDA,Domestic,1600
CAR,KG,MRP 10,Gathiya MRP 10,BDA4A760374A10630,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,BhavnagriGathiya MRP10|55 GM*10.56KG NGP,,7.6313,,7.19,10,10,PAC,Besan Namkeen,Bhavnagri Gathiya 55 Gm(10.56 Kg C/s) 10,192,18.182,FD016600551056000D,,191,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMA2400551056,21069099,,,55,,6.92,7.19,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,79ebcf8c-ff51-4ea0-942d-45060c462b4f,BE2BAFE551168518C4550032052447BC,TRUE,LADDI,12,,NAGPUR,Domestic,169
CAR,KG,MRP 15,Whoopies Cheezi Ball MRP 15,BIC6C770912A21613,Western Snacks_Out of Home,MRP 15_Western Snacks_Out of Home,B,Whoopies Cheezi Ball (INST)|48 GM*4.32KG,,8.036,,7.51,15,15,PAC,Extruded,WHOOPIES CHEEZI BALL (INST) 48 Gm*4.320,90,20.833,FI091200480432000D,,3014,FALSE,FALSE,,1,A2,,,,0,,,12,,F5028001551R,21069099,,,48,0,0,0,Whoopies,Whoopies Cheezi Ball,,,,,,,ddad52cf-f39b-4eaa-a739-acb98ef4bee1,3CF7AE89EE5B6C9363A55FC4A887AC45,TRUE,LADDI,10,,NOIDA,Domestic,1613
CAR,KG,MRP 25,Whoopies Cheezi Ball MRP 25,AIC6C770912A61615,Western Snacks_In-Home,MRP 25_Western Snacks_In-Home,A,Whoopies Cheezi Ball 75 GM*4.05 KG,,14.285,,13.35,25,25,PAC,Extruded,WHOOPIES CHEEZI BALL 75 Gm*4.05,54,13.333,FI091200750405000D,,3017,FALSE,FALSE,,1,A6,,,,0,,,12,,F50280075,21069099,,,75,0,0,0,Whoopies,Whoopies Cheezi Ball,,,,,,,f2abf66c-817b-4944-b7ed-036e329cab84,BB46DA06F2CA5EFA41F6F248A4D620F5,TRUE,LADDI,1,,NOIDA,Domestic,1615
CAR,KG,MRP 10,Whoopies Tomato Ring MRP 10,BIC6C770917A11627,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Whoopies Tomato Ring MRP 10|40GM*4.32KG,,7.1429,,6.67,10,10,PAC,Extruded,WHOOPIES TOMATO RING 40 Gm*4.320,108,25,FI091700400432000D,,3036,FALSE,FALSE,,1,A1,,,,0,,,12,,F50290010R,21069099,,,40,,,6.67,Whoopies,Whoopies Tomato Ring,,,,,,,ee073794-7bf3-4ec3-b24a-e2b0c5f7da1b,4ADAF21A0CBADE709DFF241A9296B572,TRUE,LADDI,12,,NOIDA,Domestic,1627
CAR,KG,MRP 30,Choco Choco Ring 40 Gm,AIM9A450228A40399,Western Snacks_In-Home,MRP 30_Western Snacks_In-Home,A,Chocolate Choco Ring 50 GM*4 KG,,23.0911,,21.58,30,30,PAC,Confectionery,CHOCO RING MRP 50 Gm*4.00KG,80,20,FI022800500400000D,,746,FALSE,FALSE,,1,A4,,,,0,,,18,,F50310050,18069010,,,50,,,21.58,Choco,Chocolate Choco Ring,,,,,,,8cc1c66f-7228-4439-92b9-23d887de2021,26573852F6CB12144B0B72B2FBA5CE0C,TRUE,LADDI,1,,NOIDA,Domestic,399
CAR,KG,BULK PACK,Minute Khana Chana Masala Naanpocket,FFE5B621817D73701,RTE_Frozen,BULK PACK_RTE_Frozen,F,Chana Masala Naanpocket 156 GM*3.744 KG,,63.561,,56.75,100,100,PAC,Frozen Western,FZ NAANPOCKET CHANA MASALA 156 GM*3.744,24,6.41,FF181701560374400D,,388,FALSE,FALSE,,1,D7,,,,0,,,18,,F62000156,21069099,,,156,,,56.75,Minute Khana,Chana Masala Naanpocket,,,,,,,7504508f-5ede-4f91-a6d7-eb68970ce1cd,703BD4D8B73E0522E602CE82D49EB47E,TRUE,,,,NOIDA,Domestic,3701
CAR,KG,BULK PACK,Minute Khana Pizza Naanpocket,FFE5B621818D73702,RTE_Frozen,BULK PACK_RTE_Frozen,F,Pizza Naanpocket 156 GM*3.744 KG,,82.629,,73.77,130,130,PAC,Frozen Western,FZ NAANPOCKET PIZZA 156 GM*3.744,24,6.41,FF181801560374400D,,2248,FALSE,FALSE,,1,D7,,,,0,,,18,,F62060156,21069099,,,156,,,73.77,Minute Khana,Pizza Naanpocket,,,,,,,aeb5ca6a-b88b-4029-9530-3ddb4210ae81,DF55A9A3C50E67D1EE1F9B7DDEB77CE0,TRUE,,,,NOIDA,Domestic,3702
CAR,KG,BULK PACK,Minute Khana Snacks Tandoori Puff,FFD6B991783D73703,RTE_Frozen,BULK PACK_RTE_Frozen,F,Tandoori Puff 300 GM*3.6 KG,,187.5047,,167.41,295,295,PAC,Frozen Indian,FZN PP-Tandoori Patty 300 GM*3.60,12,3.333,FF178303000360000D,,2920,FALSE,FALSE,,1,D7,,,,0,,,18,,F63060300,21069099,,,300,,,167.41,Plant Perfect,Tandoori Puff,,,,,,,86489f05-0761-41a2-a64a-469982065254,380CEDA06E475B5F9A864E5CD9D37E68,TRUE,,,,NOIDA,Domestic,3703
CAR,KG,BULK PACK,Minute Khana Keema Paratha,FFD3B991631D73704,RTE_Frozen,BULK PACK_RTE_Frozen,F,Keema Paratha 400 GM*8 KG,,165.2584,,147.55,260,260,PAC,Frozen Breads,FZN PP -Keema ParathaÂ 400 GM*8,20,2.5,FF163104000800000D,,1362,FALSE,FALSE,,1,D7,,,,0,,,18,,F63090400,21069099,,,400,,,147.55,Plant Perfect,Keema Paratha,,,,,,,8d229abc-ef7f-4aca-b4d2-78c99846a330,62E8AC5AD31638D9DB2BC052EDA6E03F,TRUE,,,,NOIDA,Domestic,3704
CAR,KG,BULK PACK,Minute Khana Snacks Reshami Seekh Kabab,FFD6B991776D73705,RTE_Frozen,BULK PACK_RTE_Frozen,F,Reshami Seekh Kabab 280 GM*3.36 KG,,222.4632,,198.62,350,350,PAC,Frozen Indian,FZN PP-Reshami Seekh Kebab 280 GM*3.36,12,3.571,FF177602800336000D,,2458,FALSE,FALSE,,1,D7,,,,0,,,18,,F63100280,21069099,,,280,,,198.62,Plant Perfect,Reshami Seekh Kabab,,,,,,,507f7dbc-4f74-41cb-b23d-a048c6512d79,D5AE1AA65D6BBEF3963A8620D22A5FF0,TRUE,,,,NOIDA,Domestic,3705
CAR,KG,BULK PACK,Plant Perfect Golden Nuggets,FFE5B991634D73706,RTE_Frozen,BULK PACK_RTE_Frozen,F,Golden Nuggets 240 GM*2.88 KG,,187.5047,,167.41,295,295,PAC,Frozen Western,FZN PP-Golden Nuggets 240 GM*2.88,12,4.167,FF163402400288000D,,1059,FALSE,FALSE,,1,D7,,,,0,,,18,,F63110240,21069099,,,240,,,167.41,Plant Perfect,Golden Nuggets,,,,,,,34999104-5e1f-455f-abd0-b1f97f8f3d0a,D4E13FAAE14A3ECAA716F5856B3FCC97,TRUE,,,,NOIDA,Domestic,3706
CAR,KG,BULK PACK,Minute Khana Snacks Keema Wrap,FFD6B991633D73707,RTE_Frozen,BULK PACK_RTE_Frozen,F,Keema Wrap 156 GM*3.744 KG,,88.9853,,79.45,140,140,PAC,Frozen Indian,FZN PP -Keema Wrap Frozen 156 GM3.744,24,6.41,FF163301560374400D,,1363,FALSE,FALSE,,1,D7,,,,0,,,18,,F63130156,21069099,,,156,,,79.45,Plant Perfect,Keema Wrap,,,,,,,5b2110a1-717f-4975-b692-d0d90644610e,F3BAC341D530221250EAC67D8ADCCA58,TRUE,,,,NOIDA,Domestic,3707
CAR,KG,BULK PACK,Minute Khana Paneer Mint Fingers,FFE5B621609D73708,RTE_Frozen,BULK PACK_RTE_Frozen,F,Paneer Mint Fingers 340 GM*4.08 KG,,174.7925,,156.06,275,275,PAC,Frozen Western,FZN Paneer Mint Fingers 340 GM*4.08,12,2.941,FF160903400408000D,,2039,FALSE,FALSE,,1,D7,,,,0,,,18,,F63140340,21069099,,,340,,,156.06,Minute Khana,Paneer Mint Fingers,,,,,,,7bdde602-051e-4e68-b0ac-7acaad55a934,E66DC5B1B22D855E2AA0688339D7BF3E,TRUE,,,,NOIDA,Domestic,3708
CAR,KG,BULK PACK,Minute Khana Snacks Classic Aloo Puff,FFD6B621777D73709,RTE_Frozen,BULK PACK_RTE_Frozen,F,Classic Aloo Puff 360 GM*6.48 KG,,85.8072,,76.61,135,135,PAC,Frozen Indian,FZN Classic Aloo Patties 360 GM*6.48,18,2.778,FF177703600648000D,,766,FALSE,FALSE,,1,D7,,,,0,,,18,,F63160360,21069099,,,360,,,76.61,Minute Khana,Classic Aloo Puff,,,,,,,2826e336-fcc9-4827-97b9-1759fac44045,FA393FDF08CC98C03C6E261098F7CC0C,TRUE,,,,NOIDA,Domestic,3709
CAR,KG,BULK PACK,Minute Khana Snacks Railway Cutlet,FFD6B621656D73710,RTE_Frozen,BULK PACK_RTE_Frozen,F,Railway Cutlet 360 GM*4.32 KG,,98.5194,,87.96,155,155,PAC,Frozen Indian,FZN Railway Cutlet 360 GM*4.32,12,2.778,FF165603600432000D,,2375,FALSE,FALSE,,1,D7,,,,0,,,18,,F74450360,21069099,,,360,,,87.96,Minute Khana,Railway Cutlet,,,,,,,d0518c62-b144-4867-8308-e14de4118623,8B6CD7E6F9881605345CCFCCC044E003,TRUE,,,,NOIDA,Domestic,3710
CAR,KG,MRP 5,Bhavnagri Gathiya MRP 5,BDA4L540166A30170,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Bhavnagri Gathiya MRP 5|20 GM*7.2 KG,,3.7499,,3.5,5,5,PAC,Besan Namkeen,GATHIYA ( BHAVNAGARI) 20 Gm*7.20,360,50,FD016600200720001D,,188,FALSE,FALSE,,1,A3,,,,0,,,12,,F1799000553R,21069099,,,20,,,3.5,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,5c404a46-3e7b-4dd6-ad5b-ec4a3d2e4e87,DF243BE69BFA9D1E902762433A2EF15D,TRUE,LADDI,12,,NOIDA,Domestic,170
CAR,KG,LARGE PACK,Flets Cho Bar Cashew 450 Gm,AIM9A710233E50013,Western Snacks_In-Home,LARGE PACK_Western Snacks_In-Home,A,FLETS CHO BAR CASHEW (15G*30PC)=450G*5.4,,203.39,,190.08,300,300,PAC,Confectionery,FLETS CHO BAR CASHEW (15G*30PC)=450G*5.4,12,2.222,FI023304500540000D,,996,FALSE,FALSE,,1,E5,,,,0,,,18,,F67270450,18069010,,,450,,,190.08,Flets,Chocolate Flets Cho Bar Cashew,,,,,,,63607d14-4f42-4ec9-b43c-64fb35ec0eb4,7CBDE15316F6D133CDF678F5B986FBA5,TRUE,,,,NOIDA,Domestic,13
CAR,KG,MRP 5,Bhavnagri Gathiya MRP 5,BDA4L540166A30170,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,,3.75,,3.51,5,5,PAC,Besan Namkeen,GATHIYA (BHAVNAGARI) 22 Gm*7.920,360,45.455,FD016600220792001D,,189,FALSE,FALSE,,1,A3,,,,0,,,12,,F1799000552R,21069099,,,22,0,0,0,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,4f194df8-a87f-4c3c-99b4-ef00f5aaccb2,B3C3A7C3F3A389DC12F2D32CA618C77C,TRUE,LADDI,12,,NOIDA,Domestic,170
CAR,KG,MRP 20,Snaclite Pea Cracker MRP 20,BIC6C490111A53862,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Snaclite Pea Cracker MRP 20|60 GM*4.8 KG,,13.3932,,12.51,20,20,PAC,Extruded,Snaclite PEA CRACKER 60 Gm*4.80,80,16.667,FI011100600480000D,,2687,FALSE,FALSE,,1,A5,,,,0,,,12,,F44880020R,21069099,,,60,,,12.51,Snac Lite,Snaclite Pea Cracker,,,,,,,9a2bffe1-d114-471f-9f8e-ac3d25ef4572,2151C3D8A7169DAE3C17B9FC337079DD,TRUE,LADDI,1,,NOIDA,Domestic,3862
CAR,KG,MRP 5,Bhavnagri Gathiya MRP 5,BDA4L540166A30170,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Bhavnagri Gathiya MRP 5|25 GM*7.5 KG NGP,,3.7945,,3.57,5,5,PAC,Besan Namkeen,Bhavnagri Gathiya 25Gm (7.50 KgC/s)MRP-5,300,40,FD016600250750000D,,190,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMA2400250750,21069099,,,25,,3.44,3.57,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,8dd95338-1ac1-4b86-83d9-a767779d40f0,18703ECC0EAAE1C08C5EA2255A9B4699,TRUE,LADDI,12,,NAGPUR,Domestic,170
CAR,KG,MRP 5,Bhavnagri Gathiya MRP 5,BDA4L540166A30170,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Bhavnagri Gathiya 30 GM*5.76 KG NGP,,3.7945,,3.57,5,5,PAC,Besan Namkeen,Bhavnagri Gathiya 30g (5.760Kg CS) DOM,192,33.333,FD016600300576000D,,185,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMA2400300576,21069099,,,30,,3.44,3.57,Bhavnagri Gathiya,Bhavnagri Gathiya,,,,,,,5d5086f9-e7e6-4333-ac62-96234cf9986b,A7A4298B801128EE897870F49BA113CA,TRUE,LADDI,12,,NAGPUR,Domestic,170
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|38 GM*11.4 KG,,7.5,,7,10,10,PAC,Bhujia Sev,BHUJIA 38 Gm*11.40,300,26.316,FD092200381140000D,,226,FALSE,FALSE,,1,A1,,,,0,,,12,,F0490001054R,21069099,,,38,,,7,Bhujia Sev,Bhujia,,,,,,,cb164fc4-e336-4bc0-a48d-57cabbf42e9c,51D83CA03D95B908DF174CF4415905D3,TRUE,LADDI,12,,NOIDA,Domestic,1673
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|36 GM*10.8 KG,,7.4999,,7,10,10,PAC,Bhujia Sev,BHUJIA 36 Gm*10.8,300,27.778,FD092200361080000D,,225,FALSE,FALSE,,1,A1,,,,0,,,12,,F0490001055R,21069099,,,36,,,7,Bhujia Sev,Bhujia,,,,,,,000c7991-7ff1-4b84-9aaf-d0733cb9cf6f,BEBEF09EE5E8EC6E664E34AE497079D4,TRUE,LADDI,12,,NOIDA,Domestic,1673
CAR,KG,MRP 25,Popcorn Butter MRP 25,AIC6C020084A60058,Western Snacks_In-Home,MRP 25_Western Snacks_In-Home,A,Popcorn Butter MRP 25|49 GM*2.94 KG,,14.285,,13.35,25,25,PAC,Extruded,POPCORN BUTTER 49 Gm*2.940,60,20.408,FI008400490294000D,,2278,FALSE,FALSE,,1,A6,,,,0,,,12,,F39370025R,21069099,,,49,,12.83,13.35,Popcorn,Pop Corn Butter,,,,,,,73daf9b4-c63b-4c00-8281-3c44d15f5172,03EFECAF3B9D897F47492DB7D78AB25B,TRUE,LADDI,1,,NOIDA,Domestic,58
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|35GM*10.5KG,,7.5,,7.01,10,10,PAC,Bhujia Sev,Bhujia 35 Gm*10.50,300,28.571,FD092200351050000D,,224,FALSE,FALSE,,1,A1,,,,0,,,12,,F0076001057R,21069099,,,35,0,0,0,Bhujia Sev,Bhujia,,,,,,,ff6446af-9121-4c46-a5ee-3b0ac5a75089,92000692E2F8BBEA74762B4F02E18D4B,TRUE,LADDI,12,,NOIDA,Domestic,1673
CAR,KG,MRP 20,Kruncher Masala Mania MRP 20,BIC6B210046A53834,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,B,Kruncher Masala Mania MRP 20|50 GM*3 KG,,13.3932,,12.51,20,20,PAC,Extruded,KRUNCHER MASALA MANIA MRP 50G* 3000 Gm,60,20,FI004600500300000D,,1445,FALSE,FALSE,,1,A5,,,,0,,,12,,F82350020R,21069099,,,50,,,12.51,Kruncher,Kruncher Masala Mania,,,,,,,bcd980f9-7d31-4087-9896-8e7af8ffe828,8761FB84B392AE8E7E2D147BBB2AA55A,TRUE,LADDI,10,,NOIDA,Domestic,3834
CAR,KG,200 GM,Minute Khana Khatta Dhokla Mix,DKJ9B621836B43711,RTC & Condiments_Ambient,200 GM_RTC & Condiments_Ambient,D,Khatta Dhokla Mix 200 GM*8 KG,,34.6367,,28.24,45,45,PAC,RTC Instant Mixes,Instant Mix Khatta Dhokla 200 GM*8,40,5,FK183602000800000D,,1395,FALSE,FALSE,,1,B4,,,,0,,,18,,F22120200,21069099,,,200,,,28.24,Minute Khana,Khatta Dhokla Mix,,,,,,,d30d2300-474a-4faf-9ebc-80778cfcf3cf,659365EFAE1FFCD83F9DFE5FE949725C,TRUE,,,,NOIDA,Domestic,3711
CAR,KG,800 GM,Minute Khana Medu Vada Mix,DKJ9B621826B43651,RTC & Condiments_Ambient,800 GM_RTC & Condiments_Ambient,D,Medu Vada Mix 500 GM*10 KG,,111.8644,,103.57,165,165,PAC,RTC Instant Mixes,INSTANT MIX MEDU VADA 500 GM*10 GM,20,2,FK182605001000000D,,1677,FALSE,FALSE,,1,B6,,,,0,,,18,,F22150500,21069099,,,500,,,103.57,Minute Khana,Medu Vada Mix,,,,,,,849d96e4-f476-4b0c-aab7-be6c4998c757,446BBCECB8D8F69E5FD1B160598C817E,TRUE,,,,NOIDA,Domestic,3651
CAR,KG,200 GM,Minute Khana Ragi Dosa Mix,DKJ9B621837B43712,RTC & Condiments_Ambient,200 GM_RTC & Condiments_Ambient,D,Ragi Dosa Mix 200 GM*8 KG,,37.2883,,34.52,55,55,PAC,RTC Instant Mixes,INSTANT MIX RAGI DOSA 200 GM*8.00,40,5,FK183702000800000D,,2373,FALSE,FALSE,,1,B4,,,,0,,,18,,F41260200,21069099,,,200,,,34.52,Minute Khana,Ragi Dosa Mix,,,,,,,2e907dcd-f349-41e7-9ed0-82523ec21892,35FDE7E520AEC73831067C0ACFAC27EC,TRUE,,,,NOIDA,Domestic,3712
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10(INST)|45 GM*12.96 KG NGP,,7.6313,,7.19,10,10,PAC,Bhujia Sev,Bhujia Sev 45Gm(12.96 KG C/S) Inst Rs 15,288,22.222,FD092200451296000D,,222,FALSE,FALSE,,1,A1,,,,0,,,12,,FINMA0100451296,21069099,,,45,,6.92,7.19,Bhujia Sev,Bhujia,,,,,,,75854506-237a-4dc0-ae47-83a6837b5d49,6FAB368F6F775FDBC577EFC183AF1F32,TRUE,LADDI,12,,NAGPUR,Domestic,1673
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|35 GM*8.4 KG NGP,,7.6313,,7.19,10,10,PAC,Bhujia Sev,Bhujia Sev 35 Gm ( 8.400 Kg C/s) Rs 10,240,28.571,FD092200350840000D,,223,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMA0100350840,21069099,,,35,,6.92,7.19,Bhujia Sev,Bhujia,,,,,,,99780a25-9d49-4ea0-bd43-0e65714cc3b6,DB4640FB6E8D0EC824A045968356CC90,TRUE,LADDI,12,,NAGPUR,Domestic,1673
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia 35 GM*9.24 KG NGP,,7.6313,,7.19,10,10,PAC,Bhujia Sev,Bhujia Sev 35 Gm (9.24 Kg C/s) Rs 10,264,28.571,FD092200350924001D,,213,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMA0100350924,21069099,,,35,0,6.92,7.19,Bhujia Sev,Bhujia,,,,,,,9e746484-76f7-48b2-a4a1-3fc02f9e527b,A0F96A820223EA8DB82B19A957335A35,TRUE,LADDI,12,,NAGPUR,Domestic,1673
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|409.6KG NGP,,7.6313,,7.19,10,10,PAC,Bhujia Sev,Bhujia Sev 40 Gm ( 9.6 Kg C/S) Rs 10,240,25,FD092200400960001D,,228,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMA0100400960,21069099,,,40,,6.92,7.19,Bhujia Sev,Bhujia,,,,,,,8f6f0e23-06c7-4f0f-9ef4-88af3d2ca852,699D2A0AEF8C6BF88F57CACB4131EC71,TRUE,LADDI,12,,NAGPUR,Domestic,1673
CAR,KG,MRP 10,Bhujia MRP 10,BDA5A160922A11673,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,B,Bhujia MRP 10|38 GM*9.12 KG,,7.6313,,7.19,10,10,PAC,Bhujia Sev,Bhujia Sev 38 Gm ( 9.120 Kg C/S) Rs 10,240,26.316,FD092200380912000D,,227,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMA0100380912,21069099,,,38,,6.92,7.19,Bhujia Sev,Bhujia,,,,,,,4f4deafa-9f3b-4446-a301-047e5f50389e,E0BD9D44B97CB1211EE994647A2AADA1,TRUE,LADDI,12,,NAGPUR,Domestic,1673
CAR,KG,1 KG,Moong Dal 1 Kg,ADI2B660603D51026,Namkeen_In-Home,1 KG_Namkeen_In-Home,A,Moong Dal 1 KG*12 KG,,225.122,,211.88,295,295,PAC,Namkeen Dal,Moong Dal 1 Kg*12 Kg,12,1,FD060310001200001D,,1804,FALSE,FALSE,,1,D5,,,,0,,,12,,F32681000,21069099,,,1000,0,0,0,Moong Dal,Moong Dal,,,,,,,606de6e3-451d-4ca2-b48e-58a22968ed22,BAF5C3F1CB715A746CDCD441D9AF53F9,TRUE,,,,NOIDA,Domestic,1026
CAR,KG,MRP 5,Bhujia MRP 5,BDA5A160922A31676,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,B,Bhujia MRP 5|18 GM*9.072 KG,,3.75,,3.5,5,5,PAC,Bhujia Sev,Bhujia 18Gm*9.072,504,55.556,FD092200180907201D,,238,FALSE,FALSE,,1,A3,,,,0,,,12,,F0490000551R,21069099,,,18,,3.5,3.5,Bhujia Sev,Bhujia,,,,,,,9507e817-7d4e-4e3c-9c6e-04cc330079bb,F65491DA85785C0698ADD097D56D0AB8,TRUE,LADDI,12,,NOIDA,Domestic,1676
