Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
Kansal Estate Private Limited,Whoopies Cheezi Puff XXXL MRP 5,FI587500140268800D,3004,Cheese Puff XXXL 14 Gm*2.688 Kg,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,18/09/25,49,0.408333333,3.543,5,0,0,Extruded,Whoopies,Whoopies Cheezi Puff,19000149
S B Markplus Private Limited-1,Lite Mixture MRP 5,FD048300220792000D,725,Lite Mixture MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/12/24,11/07/25,-20,-0.095238095,3.429,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000059
S B Markplus Private Limited-1,Chana Jor Garam MRP 5,FD020400250750000D,1010,Chana Jor Garam MRP 5|25 GM*7.5 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/24,09/07/25,-22,-0.104761905,3.429,5,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000059
S B Markplus Private Limited-1,Golden Mixture MRP 5,FD038500200576000D,1042,Golden Mixture MRP 5|20 GM*5.76 KG,111290,288,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/12/24,23/07/25,-8,-0.037209302,3.429,5,0,0,Mix/Chivra/Chanachur,Golden Mixture,Golden Mixture,19000059
S B Markplus Private Limited-2,Papdi MRP 5,FD073700220607200D,524,Papdi Gathiya MRP 5|22 GM*6.072 KG,111290,276,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/01/25,15/09/25,46,0.191666667,3.429,5,0,0,Besan Namkeen,Papdi Gathiya,Plain,19000102
S B Markplus Private Limited-2,Lite Mixture MRP 5,FD048300240864000D,724,Lite Mixture MRP 5|24 GM*8.64 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/24,12/03/25,-141,-1.175,3.429,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000102
S B Markplus Private Limited-2,Lite Mixture MRP 5,FD048300220792000D,725,Lite Mixture MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/12/24,15/07/25,-16,-0.076190476,3.429,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000102
S B Markplus Private Limited-2,Sev Murmura MRP 5,FD050200270810000D,748,Sev Murmura MRP 5|27GM*8.1KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/24,12/03/25,-141,-1.175,3.429,5,0,0,Lite Namkeen,Sev Murmura,Masala,19000102
S B Markplus Private Limited-2,Papdi MRP 5,FD050200220607200D,788,Papdi Gathiya Masala MRP 5|22 GM*6.072KG,111290,276,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/12/24,28/07/25,-3,-0.014285714,3.429,5,0,0,Besan Namkeen,Papdi Gathiya,Masala,19000102
S B Markplus Private Limited-2,Chana Jor Garam MRP 5,FD020400250750000D,1010,Chana Jor Garam MRP 5|25 GM*7.5 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/24,02/04/25,-120,-1,3.429,5,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000102
S B Markplus Private Limited-2,Golden Mixture MRP 5,FD038500200576000D,1042,Golden Mixture MRP 5|20 GM*5.76 KG,111290,288,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/24,10/03/25,-143,-1.144,3.429,5,0,0,Mix/Chivra/Chanachur,Golden Mixture,Golden Mixture,19000102
S B Markplus Private Limited-1,Snaclite Soya Katori MRP 5,FI220800220316800D,1895,Snaclite Soya Katori 22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/02/25,18/10/25,79,0.329166667,3.34799697,5,0,0,Extruded,Snac Lite,Snac Lite Soya Katori,19000059
S B Markplus Private Limited-1,Snaclite Finger MRP 5,FI369100220316801D,1907,Snaclite Finger MRP 5|22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,57,0.2375,3.345942857,5,0,0,Extruded,Snac Lite,Snac Lite Finger,19000059
S B Markplus Private Limited-1,Snaclite Fun Wheel MRP 5,FI369200220316801D,1915,Snaclite Fun Wheel MRP 5|22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/01/25,25/09/25,56,0.233333333,3.348,5,0,0,Extruded,Snac Lite,Snac Lite Fun Wheel,19000059
S B Markplus Private Limited-2,Snaclite Soya Katori MRP 5,FI220800220316800D,1895,Snaclite Soya Katori 22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/02/25,16/10/25,77,0.322175732,3.346994444,5,0,0,Extruded,Snac Lite,Snac Lite Soya Katori,19000102
S B Markplus Private Limited-2,Snaclite Finger MRP 5,FI369100220316801D,1907,Snaclite Finger MRP 5|22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/02/25,05/10/25,66,0.276150628,3.3462,5,0,0,Extruded,Snac Lite,Snac Lite Finger,19000102
S B Markplus Private Limited-2,Snaclite Fun Wheel MRP 5,FI369200220316801D,1915,Snaclite Fun Wheel MRP 5|22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/01/25,12/09/25,43,0.179166667,3.348,5,0,0,Extruded,Snac Lite,Snac Lite Fun Wheel,19000102
S B Markplus Private Limited-3,Snaclite Fun Wheel MRP 5,FI369200200288001D,1525,Snac Lite Fun Wheel 20 GM * 2.88 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/25,11/09/25,42,0.35,3.3476,5,0,0,Extruded,Snac Lite,Snac Lite Fun Wheel,19000740
S B Markplus Private Limited-3,Snac Lite Pipes MRP 5,FI586000200288000D,1545,Snac Lite Pipes 20 GM * 2.88 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/05/25,26/09/25,57,0.475,3.3476,5,0,0,Extruded,Snac Lite,Snac Lite Fun Pipes Salted,19000740
Kansal Estate Private Limited,Snaclite Soya Katori MRP 5,FI220800220316800D,1895,Snaclite Soya Katori 22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/01/25,27/09/25,58,0.241666667,3.340355556,5,0,0,Extruded,Snac Lite,Snac Lite Soya Katori,19000149
Kansal Estate Private Limited,Snaclite Finger MRP 5,FI369100220316801D,1907,Snaclite Finger MRP 5|22 GM*3.168 KG,111290,144,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/01/25,09/09/25,40,0.166666667,3.341,5,0,0,Extruded,Snac Lite,Snac Lite Finger,19000149
S B Markplus Private Limited-1,Papdi MRP 5,FD073700220607200D,524,Papdi Gathiya MRP 5|22 GM*6.072 KG,111290,276,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/02/25,12/10/25,73,0.304166667,3.429025,5,0,0,Besan Namkeen,Papdi Gathiya,Plain,19000059
S B Markplus Private Limited-1,Chatpata Mixture MRP 5,FD020900200840000D,1023,Chatpata Mixture MRP 5|20 GM*8.4 KG,111290,420,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/12/24,11/07/25,-20,-0.095238095,3.42566,5,0,0,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000059
S B Markplus Private Limited-2,Chatpata Mixture MRP 5,FD020900200840000D,1023,Chatpata Mixture MRP 5|20 GM*8.4 KG,111290,420,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/12/24,15/07/25,-16,-0.076190476,3.409352941,5,0,0,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000102
S B Markplus Private Limited-2,Gujarati Mixture MRP 5,FD038800200576000D,1049,Gujarati Mixture MRP 5|20 GM*5.76 KG,111290,288,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/06/25,24/10/25,85,0.68,3.429028571,5,0,0,Mix/Chivra/Chanachur,Gujarati Mixture,Gujarati Mixture,19000102
S B Markplus Private Limited-2,Takatak Mango Achari MRP 5,FI088200200480000D,1676,Takatak Mango Achari MRP 5|20 GM*4.8 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,11/10/25,72,0.6,3.3672,5,0,0,Bridges,Takatak,Takatak Mango Achari,19000102
S B Markplus Private Limited-3,Chips Tomato MRP 5,FI002800130312001D,2207,Chips Tomato MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/05/25,14/09/25,45,0.375,3.5499,5,0,0,Potato Wafers,Chips,Chips Tomato,19000740
Kansal Estate Private Limited,Papdi MRP 5,FD073700220607200D,524,Papdi Gathiya MRP 5|22 GM*6.072 KG,111290,276,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/03/25,13/10/25,74,0.357487923,3.422261905,5,0,0,Besan Namkeen,Papdi Gathiya,Plain,19000149
Kansal Estate Private Limited,Chatpata Mixture MRP 5,FD020900200840000D,1023,Chatpata Mixture MRP 5|20 GM*8.4 KG,111290,420,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/24,02/04/25,-120,-1,3.422277778,5,0,0,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000149
Kansal Estate Private Limited,Chips Cream N Onion MRP 5,FI001800130312001D,2062,Chips Cream N Onion MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/11/25,109,0.908333333,3.542234568,5,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000149
Kansal Estate Private Limited,Chips Tomato MRP 5,FI002800130312001D,2207,Chips Tomato MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/25,01/11/25,93,0.775,3.540862069,5,0,0,Potato Wafers,Chips,Chips Tomato,19000149
Kansal Estate Private Limited,Chips Siracha MRP 5,FI564400130312001D,2283,Chips Siracha MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/04/25,11/10/25,72,0.389189189,3.56225,5,0,0,Potato Wafers,Chips,Chips Siracha,19000149
S B Markplus Private Limited-1,Sev Murmura MRP 5,FD050200240720000D,747,Sev Murmura Masala MRP 5|24GM*7.2KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/06/25,05/10/25,66,0.55,3.4292,5,0,0,Lite Namkeen,Sev Murmura,Masala,19000059
S B Markplus Private Limited-1,Masala Sev Murmura MRP 5,FD050200300900000D,749,Masala Sev Murmura MRP 5|30 GM*9 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/10/24,12/03/25,-141,-1.02173913,3.423,5,0,0,Lite Namkeen,Sev Murmura,Masala,19000059
S B Markplus Private Limited-1,Chana Jor Garam MRP 5,FD020400220660000D,1009,Chana Jor Garam MRP 5|22 GM*6.6 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/03/25,02/09/25,33,0.184357542,3.429066667,5,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000059
S B Markplus Private Limited-1,Chana Jor Garam MRP 5,FD020400270810000D,1011,Chana Jor Garam MRP 5|27 GM*8.1 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/10/24,10/02/25,-171,-1.583333333,3.426,5,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000059
S B Markplus Private Limited-2,Sev Murmura MRP 5,FD050200240720000D,747,Sev Murmura Masala MRP 5|24GM*7.2KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/06/25,10/10/25,71,0.591666667,3.42916,5,0,0,Lite Namkeen,Sev Murmura,Masala,19000102
S B Markplus Private Limited-2,Soya Sticks MRP 5,FD084200200600002D,945,Soya Sticks MRP 5|20GM*6KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/06/25,21/11/25,113,0.753333333,3.4292,5,0,0,Soya Snacks,Soya Sticks,Soya Sticks,19000102
S B Markplus Private Limited-2,Chana Jor Garam MRP 5,FD020400220660000D,1009,Chana Jor Garam MRP 5|22 GM*6.6 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/03/25,22/10/25,83,0.399038462,3.4291,5,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000102
Kansal Estate Private Limited,Masala Sev Murmura MRP 5,FD050200300900000D,749,Masala Sev Murmura MRP 5|30 GM*9 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/09/24,22/02/25,-159,-1.081632653,3.423,5,0,0,Lite Namkeen,Sev Murmura,Masala,19000149
S B Markplus Private Limited-1,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/03/25,28/10/25,89,0.419811321,3.428963636,5,0,0,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000059
S B Markplus Private Limited-1,Lite Chiwda MRP 5,FD047900220792001D,681,Lite Chiwda MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/03/25,27/07/25,-4,-0.033333333,3.4292,5,0,0,Lite Namkeen,Lite Chiwda,Lite Chiwda,19000059
S B Markplus Private Limited-1,Lite Mixture MRP 5,FD048300240864000D,724,Lite Mixture MRP 5|24 GM*8.64 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/11/24,10/03/25,-143,-1.191666667,3.428357143,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000059
S B Markplus Private Limited-1,Fatafat Bhel MRP 5,FD029000220792000D,1035,Fatafat Bhel MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/12/24,14/07/25,-17,-0.080952381,3.42875,5,0,0,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,19000059
S B Markplus Private Limited-2,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/03/25,28/10/25,89,0.417840376,3.42893743,5,0,0,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000102
S B Markplus Private Limited-2,Lite Chiwda MRP 5,FD047900220792001D,681,Lite Chiwda MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/03/25,24/07/25,-7,-0.058333333,3.4292,5,0,0,Lite Namkeen,Lite Chiwda,Lite Chiwda,19000102
S B Markplus Private Limited-2,Fatafat Bhel MRP 5,FD029000220792000D,1035,Fatafat Bhel MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/12/24,04/04/25,-118,-0.983333333,3.42875,5,0,0,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,19000102
S B Markplus Private Limited-3,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/25,20/08/25,20,0.133333333,3.4292,5,0,0,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000740
Kansal Estate Private Limited,Bhavnagri Gathiya MRP 5,FD016600220792001D,554,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/03/25,28/10/25,89,0.41588785,3.42216129,5,0,0,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000149
Kansal Estate Private Limited,Lite Mixture MRP 5,FD048300240864000D,724,Lite Mixture MRP 5|24 GM*8.64 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/24,12/03/25,-141,-1.175,3.422272727,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000149
Kansal Estate Private Limited,Lite Mixture MRP 5,FD048300220792000D,725,Lite Mixture MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/11/24,26/03/25,-127,-1.058333333,3.422,5,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,19000149
Kansal Estate Private Limited,Fatafat Bhel MRP 5,FD029000220792000D,1035,Fatafat Bhel MRP 5|22 GM*7.92 KG,111290,360,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/11/24,09/03/25,-144,-1.2,3.422,5,0,0,Mix/Chivra/Chanachur,Fatafat Bhel,Fatafat Bhel,19000149
S B Markplus Private Limited-1,Snaclite Potato Cracker MRP 5,FI011200100192000D,623,Snaclite Potato Cracker 10 GM*1.92 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/01/25,17/10/25,78,0.288888889,3.5499,5,0,0,Extruded,Snac Lite,Snaclite Potato Cracker,19000059
S B Markplus Private Limited-1,Mexilla Nacho Cheese MRP 5,FI058400180345602D,1997,Mexilla Nacho Cheese 18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/11/25,100,0.833333333,3.261296774,5,0,0,Mexilla,Mexilla,Mexilla Nacho Cheese,19000059
S B Markplus Private Limited-2,Mexilla Jalapeno 18 Gm,FI058200180345601D,682,Mexilla JALAPENO 18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,23/09/25,54,0.432,3.2659,5,0,0,Mexilla,Mexilla,Mexilla JALAPENO,19000102
S B Markplus Private Limited-2,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/11/25,103,0.858333333,3.549937255,5,0,0,Bridges,Panga,Panga Tangy Tomato,19000102
S B Markplus Private Limited-2,Panga Teekha Achari MRP 5,FI350600180345601D,1644,Panga Teekha Achari MRP 5|18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/01/25,31/07/25,0,0,3.543090909,5,0,0,Bridges,Panga,Panga Teekha Achari,19000102
S B Markplus Private Limited-2,Panga Teekha Achari MRP 5,FI350600160307201D,1646,Panga Teekha Achari MRP 5|16 GM*3.072 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,26/10/25,87,0.5,3.549923077,5,0,0,Bridges,Panga,Panga Teekha Achari,19000102
S B Markplus Private Limited-2,Whoopies Cheezi Puff XXXL MRP 5,FI587500180345600D,2966,Cheese Puff XXXL MRP 5|18 Gm*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/03/25,24/07/25,-7,-0.058333333,3.5499,5,0,0,Extruded,Whoopies,Whoopies Cheezi Puff,19000102
S B Markplus Private Limited-3,Mexilla Jalapeno 18 Gm,FI058200180345601D,682,Mexilla JALAPENO 18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/05/25,23/09/25,54,0.432,3.2659,5,0,0,Mexilla,Mexilla,Mexilla JALAPENO,19000740
S B Markplus Private Limited-3,Mexilla Mexican Tomato MRP 5,FI058300180345602D,1992,Mexilla Mexican Tomato 18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/05/25,13/09/25,44,0.366666667,3.2659,5,0,0,Mexilla,Mexilla,Mexilla Mexican Tomato,19000740
S B Markplus Private Limited-3,Snaclite Fries MRP 5,FI227500130249600D,1418,Snaclite Fries MRP 5|13 GM*2.496 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,3.5499,5,0,0,Extruded,Snac Lite,Snac Lite Fries,19000740
S B Markplus Private Limited-3,Whoopies Puffcorn (Cheese) MRP 5,FI009100170326400D,476,WhoopiesPuffcorn(Cheese)17GM*3.264KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/05/25,17/09/25,48,0.4,3.2659,5,0,0,Extruded,Whoopies,Puffcorn (Cheese),19000740
S B Markplus Private Limited-3,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/05/25,06/09/25,37,0.308333333,3.5499,5,0,0,Bridges,Panga,Panga Tangy Tomato,19000740
S B Markplus Private Limited-3,Mexilla Flaming Hot MRP 5,FI058000180345602D,1984,Mexilla Flaming Hot MRP 5|18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/06/25,22/10/25,83,0.691666667,3.2659,5,0,0,Mexilla,Mexilla,Mexilla Flaming Hot,19000740
Kansal Estate Private Limited,Whoopies Puffcorn (Cheese) MRP 5,FI009100170326400D,476,WhoopiesPuffcorn(Cheese)17GM*3.264KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/06/25,25/10/25,86,0.623188406,3.2561375,5,0,0,Extruded,Whoopies,Puffcorn (Cheese),19000149
Kansal Estate Private Limited,Mexilla Jalapeno 18 Gm,FI058200180345601D,682,Mexilla JALAPENO 18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/10/24,14/02/25,-167,-1.346774194,3.259,5,0,0,Mexilla,Mexilla,Mexilla JALAPENO,19000149
Kansal Estate Private Limited,Panga Tangy Tomato MRP 5,FI063400180345601D,1627,Panga Tangy Tomato MRP 5|18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/12/24,14/07/25,-17,-0.080952381,3.5244,5,0,0,Bridges,Panga,Panga Tangy Tomato,19000149
Kansal Estate Private Limited,Panga Teekha Achari MRP 5,FI350600180345601D,1644,Panga Teekha Achari MRP 5|18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/24,27/01/25,-185,-1.608695652,3.512,5,0,0,Bridges,Panga,Panga Teekha Achari,19000149
Kansal Estate Private Limited,Mexilla Flaming Hot MRP 5,FI058000180345602D,1984,Mexilla Flaming Hot MRP 5|18 GM*3.456 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/25,23/10/25,84,0.488372093,3.259818182,5,0,0,Mexilla,Mexilla,Mexilla Flaming Hot,19000149
S B Markplus Private Limited-1,Aloo Bhujia Plain MRP 5,FD092100201008000D,459,Aloo Bhujia Plain MRP 5|20 GM*10.08 KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/06/25,22/11/25,114,0.76,3.429034971,5,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000059
S B Markplus Private Limited-1,Bhujia MRP 5,FD092200170856800D,577,Bhujia Sev MRP 5|17GM*8.568KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/06/25,26/10/25,87,0.713114754,3.429025312,5,0,0,Bhujia Sev,Bhujia Sev,Bhujia,19000059
S B Markplus Private Limited-1,Aloo Mixture MRP 5,FD013300180907200D,986,Aloo Mixture MRP 5|18 GM*9.072 KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/02/25,10/10/25,71,0.295833333,3.429,5,0,0,Mix/Chivra/Chanachur,Aloo Mixture,Aloo Mixture,19000059
S B Markplus Private Limited-1,Heeng Jeera Matar MRP 5,FE040000170856800D,1364,Heeng Jeera Matar MRP 5|17GM*8.568KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/11/24,19/03/25,-134,-1.116666667,3.4252,5,0,0,Matar,Matar,Heeng Jeera Matar,19000059
S B Markplus Private Limited-1,Heeng Jeera Matar MRP 5,FE040000160806400D,1365,Heeng Jeera Matar MRP 5|16 GM*8.064 KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/01/25,07/10/25,68,0.251851852,3.429,5,0,0,Matar,Matar,Heeng Jeera Matar,19000059
S B Markplus Private Limited-2,Aloo Bhujia Plain MRP 5,FD092100201008000D,459,Aloo Bhujia Plain MRP 5|20 GM*10.08 KG,111290,504,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/06/25,22/11/25,114,0.76,3.429019108,5,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000102
