ID,Batch_Name,Sku_Id,Sku_Name,Mrp,Manufacture_Date,Manufacture_Time,Expiry_Date,Status
8036,BGG220766,89,SENSODYNE 40G FRESHGEL,80.00,2022-10-01,00:00:00,2024-09-30,Active
8037,BGG220877,89,SENSODYNE 40G FRESHGEL,80.00,2022-12-01,00:00:00,2024-11-30,Active
8038,22A1902791,92,Senso Brush 5+1 Free Hanger,275.00,2022-07-01,00:00:00,2027-06-30,Active
8039,22A2043960,92,Senso Brush 5+1 Free Hanger,275.00,2022-07-01,00:00:00,2027-06-30,Active
8040,22A2361276,92,Senso Brush 5+1 Free Hanger,275.00,2022-08-01,00:00:00,2027-07-31,Active
8041,22A2801683,92,Senso Brush 5+1 Free Hanger,275.00,2022-10-01,00:00:00,2027-09-30,Active
8042,23E0564007,92,Senso Brush 5+1 Free Hanger,300.00,2023-02-01,00:00:00,2028-01-31,Active
8043,22C1481347,93,Senso Eco Brush 10 + 2 Brush Free Hanger,300.00,2022-05-01,00:00:00,2025-04-30,Active
8044,22C1712583,93,Senso Eco Brush 10 + 2 Brush Free Hanger,300.00,2022-05-01,00:00:00,2025-04-30,Active
8045,22C3131957,93,Senso Eco Brush 10 + 2 Brush Free Hanger,300.00,2022-10-01,00:00:00,2025-09-30,Active
8046,23K1239820,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-04-01,00:00:00,2026-03-31,Active
8047,BGM230283,22,Senso Freshmint Paste 75g,125.00,2023-04-01,00:00:00,2025-03-31,Active
8048,BGM230285,22,Senso Freshmint Paste 75g,125.00,2023-04-01,00:00:00,2025-03-31,Active
8049,BR220152,19,Senso Rapid Relief Paste 80g,170.00,2022-06-01,00:00:00,2024-05-31,Active
8050,BR220155,19,Senso Rapid Relief Paste 80g,170.00,2022-06-01,00:00:00,2024-05-31,Active
8051,22A0211173,40,Senso Sensitive Brush 2+1 Pack,110.00,2022-01-01,00:00:00,2026-12-31,Active
8052,22A0222179,40,Senso Sensitive Brush 2+1 Pack,110.00,2022-01-01,00:00:00,2026-12-31,Active
8053,22A1033879,40,Senso Sensitive Brush 2+1 Pack,110.00,2022-04-01,00:00:00,2027-03-31,Active
8054,22A1812655,40,Senso Sensitive Brush 2+1 Pack,110.00,2022-06-01,00:00:00,2027-05-31,Active
8055,H22250,62,Iodex Balm 16g,80.00,2022-09-01,00:00:00,2024-08-31,Active
8056,H23105,62,Iodex Balm 16g,84.00,2023-05-01,00:00:00,2025-04-30,Active
8057,H22368,63,Iodex Balm 40g,160.00,2022-12-01,00:00:00,2024-11-30,Active
8058,H22220,66,Iodex Balm 8gm,40.00,2022-08-01,00:00:00,2024-07-31,Active
8059,H23009,66,Iodex Balm 8gm,42.00,2023-01-01,00:00:00,2024-12-31,Active
8060,H23044,66,Iodex Balm 8gm,42.00,2023-02-01,00:00:00,2025-01-31,Active
8061,H23070,66,Iodex Balm 8gm,42.00,2023-03-01,00:00:00,2025-02-28,Active
8062,BGM220664,88,SENSODYNE 40G FRESHMINT,80.00,2022-07-01,00:00:00,2024-06-30,Active
8063,BGM220776,88,SENSODYNE 40G FRESHMINT,80.00,2022-08-01,00:00:00,2024-07-31,Active
8064,L231859,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8065,23L3478985,15,Senso Sensitivity & Gum Brush-1,110.00,2023-12-01,00:00:00,2026-11-30,Active
8066,BGG230823,25,Senso Freshgel Paste 75g,130.00,2023-09-01,00:00:00,2025-08-31,Active
8067,S23L565,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-09-01,00:00:00,2025-08-31,Active
8068,BSM23285,22,Senso Freshmint Paste 75g,130.00,2023-09-01,00:00:00,2025-08-31,Active
8069,BSM23286,22,Senso Freshmint Paste 75g,130.00,2023-09-01,00:00:00,2025-08-31,Active
8070,BGM230058,23,Senso Freshmint 150g + Brush Free,220.00,2023-01-01,00:00:00,2024-12-31,Active
8071,L22J039,71,Eno Jaljeera 5g,9.00,2022-06-01,00:00:00,2024-05-31,Active
8072,BGM230184,88,SENSODYNE 40G FRESHMINT,80.00,2023-03-01,00:00:00,2025-02-28,Active
8073,BGM230352,88,SENSODYNE 40G FRESHMINT,80.00,2023-05-01,00:00:00,2025-04-30,Active
8074,BGM230482,88,SENSODYNE 40G FRESHMINT,85.00,2023-07-01,00:00:00,2025-06-30,Active
8075,BGG230150,89,SENSODYNE 40G FRESHGEL,80.00,2023-02-01,00:00:00,2025-01-31,Active
8076,H22363,63,Iodex Balm 40g,160.00,2022-12-01,00:00:00,2024-11-30,Active
8077,ND22028,84,Crocin 240 DS Paed Mixed fruit,95.67,2022-12-01,00:00:00,2024-11-30,Active
8078,BGR230030,86,Senso Rapid Relief paste 40 gm,100.00,2023-03-01,00:00:00,2025-02-28,Active
8079,23K0665049,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-01-01,00:00:00,2025-12-31,Active
8080,23K2288789,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-07-01,00:00:00,2026-06-30,Active
8081,BGG230329,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-04-01,00:00:00,2025-03-31,Active
8082,BGG230338,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-04-01,00:00:00,2025-03-31,Active
8083,VS22008,37,Otrivin Saline,70.86,2022-05-01,00:00:00,2025-04-30,Active
8084,BGM230814,23,Senso Freshmint 150g + Brush Free,230.00,2023-12-01,00:00:00,2025-11-30,Active
8085,TCT23173,137,Centrum OstoCalcium Total  30s,250.00,2023-12-01,00:00:00,2025-05-31,Active
8086,GCF23006,143,CENTRUM OMEGA 3 FISH OIL 60,999.00,2023-11-01,00:00:00,2025-05-31,Active
8087,BGM230061,23,Senso Freshmint 150g + Brush Free,220.00,2023-01-01,00:00:00,2024-12-31,Active
8088,BGE220498,27,Senso Repair & Protect Paste 72X70g,195.00,2022-12-01,00:00:00,2024-11-30,Active
8089,S221030,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
8090,S221071,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
8091,S230275,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-03-01,00:00:00,2025-02-28,Active
8092,S22C097,76,ENO Cola 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
8093,S23C017,76,ENO Cola 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8094,BGG230327,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-04-01,00:00:00,2025-03-31,Active
8095,BGM220658,88,SENSODYNE 40G FRESHMINT,80.00,2022-07-01,00:00:00,2024-06-30,Active
8096,BR220156,86,Senso Rapid Relief paste 40 gm,95.00,2022-06-01,00:00:00,2024-05-31,Active
8097,S23L370,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-06-01,00:00:00,2025-05-31,Active
8098,S23L417,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8099,S23L434,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8100,H22261,66,Iodex Balm 8gm,42.00,2022-10-01,00:00:00,2024-09-30,Active
8101,BGM220665,88,SENSODYNE 40G FRESHMINT,80.00,2022-07-01,00:00:00,2024-06-30,Active
8102,BGG230081,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-02-01,00:00:00,2025-01-31,Active
8103,23A2035504,39,Senso. Sensitive Brush 1pc,60.00,2023-07-01,00:00:00,2028-06-30,Active
8104,BW220018,45,Senso Whitening Paste 70g,135.00,2022-05-01,00:00:00,2025-04-30,Active
8105,S23E158,75,ENO POWDER Orange 1X5G SACHET,10.00,2023-05-01,00:00:00,2025-04-30,Active
8106,H22303,66,Iodex Balm 8gm,42.00,2022-11-01,00:00:00,2024-10-31,Active
8107,S23M008,102,ENO POWDER MAUSAMBI 1X5G SACHET_30,9.00,2023-05-01,00:00:00,2025-04-30,Active
8108,NC22026,83,Crocin Drops Paed Pepermint 15ml,30.07,2022-12-01,00:00:00,2024-11-30,Active
8109,H23104,118,IODEX BALM 1X4G BOTTLE,15.00,2023-05-01,00:00:00,2024-10-31,Active
8110,BGR230110,86,Senso Rapid Relief paste 40 gm,100.00,2023-05-01,00:00:00,2025-04-30,Active
8111,BGG230322,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-04-01,00:00:00,2025-03-31,Active
8112,BGE220408,14,Senso Repair & Protect Paste 100g,220.00,2022-10-01,00:00:00,2024-09-30,Active
8113,BW210042,45,Senso Whitening Paste 70g,135.00,2021-12-01,00:00:00,2024-11-30,Active
8114,BD210032,46,Senso Deep Clean Paste 70g,125.00,2021-07-01,00:00:00,2024-06-30,Active
8115,BGD220055,46,Senso Deep Clean Paste 70g,130.00,2022-08-01,00:00:00,2025-07-31,Active
8116,23E0836087,92,Senso Brush 5+1 Free Hanger,300.00,2023-03-01,00:00:00,2028-02-29,Active
8117,M230818,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-10-01,00:00:00,2025-09-30,Active
8118,23A1431408,39,Senso. Sensitive Brush 1pc,60.00,2023-05-01,00:00:00,2028-04-30,Active
8119,H22252,66,Iodex Balm 8gm,40.00,2022-09-01,00:00:00,2024-08-31,Active
8120,S22E288,75,ENO POWDER Orange 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
8121,BGP230004,110,SENSO DAILY PROTECTION PASTE 1X20G,35.00,2023-01-01,00:00:00,2024-12-31,Active
8122,231270,40,Senso Sensitive Brush 2+1 Pack,120.00,2023-05-01,00:00:00,2028-04-30,Active
8123,231710,40,Senso Sensitive Brush 2+1 Pack,120.00,2023-06-01,00:00:00,2028-05-31,Active
8124,S23L419,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8125,22B3213070,20,Senso Expert Brush-1pc,110.00,2022-11-01,00:00:00,2027-10-31,Active
8126,23I0240908,20,Senso Expert Brush-1pc,110.00,2023-01-01,00:00:00,2027-12-31,Active
8127,BW220015,45,Senso Whitening Paste 70g,135.00,2022-03-01,00:00:00,2025-02-28,Active
8128,SR22144,68,Eno Regular Jar 100g,150.00,2022-06-01,00:00:00,2024-05-31,Active
8129,SL22205,69,Eno Lemon Jar 100m,150.00,2022-10-01,00:00:00,2024-09-30,Active
8130,BGM230493,88,SENSODYNE 40G FRESHMINT,85.00,2023-07-01,00:00:00,2025-06-30,Active
8131,22A1851713,92,Senso Brush 5+1 Free Hanger,275.00,2022-07-01,00:00:00,2027-06-30,Active
8132,22A2061960,92,Senso Brush 5+1 Free Hanger,275.00,2022-07-01,00:00:00,2027-06-30,Active
8133,23K0068872,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2022-11-01,00:00:00,2025-10-31,Active
8134,23K0392202,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-01-01,00:00:00,2025-12-31,Active
8135,BGP220021,110,SENSO DAILY PROTECTION PASTE 1X20G,25.00,2022-07-01,00:00:00,2024-06-30,Active
8136,BSM23129,24,Senso Freshmint Paste 150g,220.00,2023-04-01,00:00:00,2025-03-31,Active
8137,TCT23083,137,Centrum OstoCalcium Total  30s,250.00,2023-05-01,00:00:00,2024-10-31,Active
8138,NB23023,78,Ostocalcium B12 Banana syrup 200ml,183.40,2023-03-01,00:00:00,2024-08-30,Active
8139,ND23004,84,Crocin 240 DS Paed Mixed fruit,105.23,2023-04-01,00:00:00,2025-03-31,Active
8140,EP22054,95,CROCIN TABLET 650+50MG 15TABS PAIN REL,65.73,2022-11-01,00:00:00,2024-10-31,Active
8141,23E3046674,92,Senso Brush 5+1 Free Hanger,325.00,2023-10-01,00:00:00,2028-09-30,Active
8142,L231345,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8143,L231427,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8144,S231086,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-12-01,00:00:00,2025-11-30,Active
8145,L231868,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8146,H22330,66,Iodex Balm 8gm,42.00,2022-11-01,00:00:00,2024-10-31,Active
8147,S23L418,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8148,23J1310572,21,Senso Expert Brush-3pc,220.00,2023-05-01,00:00:00,2028-04-30,Active
8149,BGE230300,14,Senso Repair & Protect Paste 100g,245.00,2023-08-01,00:00:00,2025-07-31,Active
"8150, 'BGR230257', '52', 'Senso Rapid Relief Paste 160g (80gX2"
8151,BGE220517,14,Senso Repair & Protect Paste 100g,235.00,2022-12-01,00:00:00,2024-11-30,Active
8152,TCT23078,137,Centrum OstoCalcium Total  30s,250.00,2023-04-01,00:00:00,2024-09-30,Active
8153,22A2731604,40,Senso Sensitive Brush 2+1 Pack,110.00,2022-09-01,00:00:00,2027-08-31,Active
8154,NC23001,83,Crocin Drops Paed Pepermint 15ml,30.07,2023-01-01,00:00:00,2024-12-31,Active
8155,ND22016,84,Crocin 240 DS Paed Mixed fruit,95.67,2022-07-01,00:00:00,2024-06-30,Active
8156,D22003,84,Crocin 240 DS Paed Mixed fruit,95.67,2022-12-01,00:00:00,2024-11-30,Active
8157,BGM230851,22,Senso Freshmint Paste 75g,130.00,2023-12-01,00:00:00,2025-11-30,Active
8158,S23L677,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-12-01,00:00:00,2025-11-30,Active
8159,23A2652057,39,Senso. Sensitive Brush 1pc,65.00,2023-09-01,00:00:00,2028-08-31,Active
8160,23C2924365,40,Senso Sensitive Brush 2+1 Pack,130.00,2023-10-01,00:00:00,2028-09-30,Active
8161,23F2692337,41,Senso Sensitive Brush 4pc Pack,160.00,2023-09-01,00:00:00,2028-08-31,Active
8162,BGG230979,49,Sensodyne Fresh Gel Pack of 3,690.00,2023-11-01,00:00:00,2025-10-31,Active
8163,S23R240,74,ENO POWDER Regular 1X5G SACHET,10.00,2023-11-01,00:00:00,2025-10-31,Active
8164,BGG230954,25,Senso Freshgel Paste 75g,130.00,2023-10-01,00:00:00,2025-09-30,Active
8165,M230830,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8166,NB23072,78,Ostocalcium B12 Banana syrup 200ml,183.40,2023-12-01,00:00:00,2025-05-31,Active
8167,MCMB23014,1,Centrum Men Tab 30,475.00,2023-12-01,00:00:00,2025-05-31,Active
8168,BGG230961,49,Sensodyne Fresh Gel Pack of 3,690.00,2023-10-01,00:00:00,2025-09-30,Active
8169,BGM230790,50,Sensodyne Fresh Mint Pack of 3,690.00,2023-11-01,00:00:00,2025-10-31,Active
8170,23A1411362,39,Senso. Sensitive Brush 1pc,60.00,2023-05-01,00:00:00,2028-04-30,Active
8171,23F2722526,41,Senso Sensitive Brush 4pc Pack,160.00,2023-09-01,00:00:00,2028-08-30,Active
8172,PS23028,188,SENSO COMPLET PROTECT+ MOUTHWASH 1X250ml,230.00,2023-11-01,00:00:00,2026-10-31,Active
8173,S23L671,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-12-01,00:00:00,2025-11-30,Active
8174,S231083,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-12-01,00:00:00,2025-11-30,Active
8175,BSG23144,89,SENSODYNE 40G FRESHGEL,85.00,2023-12-01,00:00:00,2025-11-30,Active
8176,M230821,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-10-01,00:00:00,2025-09-30,Active
8177,VX23189,36,Otrivin FR,106.48,2023-12-01,00:00:00,2026-11-30,Active
8178,S23E042,75,ENO POWDER Orange 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8179,22A3133953,90,Senso Brush 6pc Hanger,60.00,2022-11-01,00:00:00,2027-10-31,Active
8180,BGE220369,14,Senso Repair & Protect Paste 100g,220.00,2022-09-01,00:00:00,2024-08-31,Active
8181,23K1935987,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-06-01,00:00:00,2026-05-31,Active
8182,23K3266996,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-10-01,00:00:00,2026-09-30,Active
8183,BGG230301,112,SENSO PASTE FRESHGEL 1X150G TBFREE,220.00,2023-04-01,00:00:00,2025-03-31,Active
8184,NF23019,138,Centrum OstoCalcium 300 Suspension 200ml,210.00,2023-12-01,00:00:00,2025-05-31,Active
8185,S23L678,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-12-01,00:00:00,2025-11-30,Active
8186,S231085,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-12-01,00:00:00,2025-11-30,Active
8187,H23342,62,Iodex Balm 16g,88.00,2023-12-01,00:00:00,2025-11-30,Active
8188,BGG231013,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8189,BGM230805,23,Senso Freshmint 150g + Brush Free,230.00,2023-11-01,00:00:00,2025-10-31,Active
8190,BGG231015,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8191,L231835,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8192,L231836,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8193,L231794,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-10-01,00:00:00,2025-09-30,Active
8194,BGM230806,23,Senso Freshmint 150g + Brush Free,230.00,2023-11-01,00:00:00,2025-10-31,Active
8195,BGM230128,23,Senso Freshmint 150g + Brush Free,220.00,2023-02-01,00:00:00,2025-01-31,Active
8196,BGM230129,23,Senso Freshmint 150g + Brush Free,220.00,2023-02-01,00:00:00,2025-01-31,Active
8197,S23E219,75,ENO POWDER Orange 1X5G SACHET,10.00,2023-07-01,00:00:00,2025-06-30,Active
8198,BGM230066,23,Senso Freshmint 150g + Brush Free,220.00,2023-01-01,00:00:00,2024-12-31,Active
8199,BGM230134,23,Senso Freshmint 150g + Brush Free,220.00,2023-02-01,00:00:00,2025-01-31,Active
8200,23K1956118,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-06-01,00:00:00,2026-05-31,Active
8201,H23101,66,Iodex Balm 8gm,42.00,2023-04-01,00:00:00,2025-03-31,Active
8202,PX23037,36,Otrivin FR,106.48,2023-12-01,00:00:00,2026-11-30,Active
8203,VP23147,38,Otrivin Paed,46.92,2023-12-01,00:00:00,2026-11-30,Active
8204,PP23010,38,Otrivin Paed,46.92,2023-12-01,00:00:00,2026-11-30,Active
8205,L231863,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8206,BGG230456,25,Senso Freshgel Paste 75g,125.00,2023-06-01,00:00:00,2025-05-31,Active
8207,BGG230479,25,Senso Freshgel Paste 75g,125.00,2023-06-01,00:00:00,2025-05-31,Active
8208,VX23110,36,Otrivin FR,106.48,2023-06-01,00:00:00,2026-05-31,Active
8209,TCT23179,137,Centrum OstoCalcium Total  30s,250.00,2023-12-01,00:00:00,2025-05-31,Active
8210,BGM230816,23,Senso Freshmint 150g + Brush Free,230.00,2023-12-01,00:00:00,2025-11-30,Active
8211,BGG231061,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8212,BGM230799,23,Senso Freshmint 150g + Brush Free,230.00,2023-11-01,00:00:00,2025-10-31,Active
8213,L231538,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-09-01,00:00:00,2025-08-31,Active
8214,M230601,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-08-01,00:00:00,2025-07-31,Active
8215,L231822,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-10-01,00:00:00,2025-09-30,Active
8216,S23L663,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-12-01,00:00:00,2025-11-30,Active
8217,23K3407870,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-10-01,00:00:00,2026-09-30,Active
8218,BGG231044,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8219,MCMC23002,198,CENTRUM MEN TABLET ADULT 1X10_BLISTER,160.00,2023-10-01,00:00:00,2025-03-31,Active
8220,M230828,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8221,M230829,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8222,L231813,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-10-01,00:00:00,2025-09-30,Active
8223,BSG23069,26,Senso Freshgel Paste 150g,220.00,2023-06-01,00:00:00,2025-05-31,Active
8224,BGG230969,25,Senso Freshgel Paste 75g,130.00,2023-10-01,00:00:00,2025-09-30,Active
8225,S231001,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-10-01,00:00:00,2025-09-30,Active
8226,BGG231047,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8227,23C2944571,40,Senso Sensitive Brush 2+1 Pack,130.00,2023-10-01,00:00:00,2028-09-30,Active
8228,S23L568,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-09-01,00:00:00,2025-08-31,Active
8229,S231071,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-11-01,00:00:00,2025-10-31,Active
8230,BGG231017,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8231,23K2157729,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-07-01,00:00:00,2026-06-30,Active
8232,MCWA23028,5,Centrum Women Tab 50,740.00,2023-12-01,00:00:00,2025-05-31,Active
8233,233330,40,Senso Sensitive Brush 2+1 Pack,130.00,2023-11-01,00:00:00,2028-10-31,Active
8234,BGM230812,23,Senso Freshmint 150g + Brush Free,230.00,2023-12-01,00:00:00,2025-11-30,Active
8235,BGG231010,112,SENSO PASTE FRESHGEL 1X150G TBFREE,230.00,2023-12-01,00:00:00,2025-11-30,Active
8236,L231565,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-09-01,00:00:00,2025-08-31,Active
8237,S23E201,75,ENO POWDER Orange 1X5G SACHET,10.00,2023-07-01,00:00:00,2025-06-30,Active
8238,S23E205,75,ENO POWDER Orange 1X5G SACHET,10.00,2023-07-01,00:00:00,2025-06-30,Active
8239,BGG220640,89,SENSODYNE 40G FRESHGEL,80.00,2022-08-01,00:00:00,2024-07-31,Active
8240,BGG230211,89,SENSODYNE 40G FRESHGEL,80.00,2023-03-01,00:00:00,2025-02-28,Active
8241,S23C019,76,ENO Cola 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8242,S23R123,74,ENO POWDER Regular 1X5G SACHET,10.00,2023-05-01,00:00:00,2025-04-30,Active
8243,S22A015,97,ENO POWDER AJWAIN 1X5G SACHET_30,9.00,2022-06-01,00:00:00,2024-05-31,Active
8244,BD220020,46,Senso Deep Clean Paste 70g,130.00,2022-04-01,00:00:00,2025-03-31,Active
8245,BGW220028,45,Senso Whitening Paste 70g,135.00,2022-07-01,00:00:00,2025-06-30,Active
8246,BGW220036,45,Senso Whitening Paste 70g,135.00,2022-10-01,00:00:00,2025-09-30,Active
8247,BSM23104,88,SENSODYNE 40G FRESHMINT,80.00,2023-04-01,00:00:00,2025-03-31,Active
8248,TCT23003,137,Centrum OstoCalcium Total  30s,250.00,2023-01-01,00:00:00,2024-06-30,Active
8249,BGM230064,23,Senso Freshmint 150g + Brush Free,220.00,2023-01-01,00:00:00,2024-12-31,Active
8250,23G1471795,17,Senso Deep Clean Brush-1,80.00,2023-05-01,00:00:00,2026-04-30,Active
8251,SR23072,68,Eno Regular Jar 100g,160.00,2023-03-01,00:00:00,2025-02-28,Active
8252,BGG230965,25,Senso Freshgel Paste 75g,130.00,2023-10-01,00:00:00,2025-09-30,Active
8253,BGE230365,14,Senso Repair & Protect Paste 100g,245.00,2023-10-01,00:00:00,2025-09-30,Active
8254,BGR230232,19,Senso Rapid Relief Paste 80g,190.00,2023-10-01,00:00:00,2025-09-30,Active
"8255, '23O2934467', '135', 'Parodontax Brush (Pack of 3"
8256,BGQ230021,55,Senso Complete Protection Paste 70g,195.00,2023-12-01,00:00:00,2026-11-30,Active
8257,S23E018,75,ENO POWDER Orange 1X5G SACHET,9.00,2023-01-01,00:00:00,2024-12-31,Active
8258,S23L577,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-10-01,00:00:00,2025-09-30,Active
8259,NF23021,138,Centrum OstoCalcium 300 Suspension 200ml,210.00,2023-12-01,00:00:00,2025-05-31,Active
8260,S231003,73,ENO POWDER LEMON 1X5G SACHET,10.00,2023-10-01,00:00:00,2025-09-30,Active
8261,23T3579678,150,AQUAFRESH LITTLE Shark BRUSH 1,100.00,2023-12-01,00:00:00,2028-11-30,Active
8262,H23102,66,Iodex Balm 8gm,42.00,2023-04-01,00:00:00,2025-03-31,Active
8263,23K1199596,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-04-01,00:00:00,2026-03-31,Active
8264,23K0614429,93,Senso Eco Brush 10 + 2 Brush Free Hanger,350.00,2023-01-01,00:00:00,2025-12-31,Active
8265,S22L332,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-06-01,00:00:00,2024-05-31,Active
8266,S22L370,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-06-01,00:00:00,2024-05-31,Active
8267,BGF230008,13,Parodontax Daily Fluoride Paste 75g,115.00,2023-05-01,00:00:00,2025-04-30,Active
8268,SL22216,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
8269,M230622,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-08-01,00:00:00,2025-07-31,Active
8270,23C2097356,40,Senso Sensitive Brush 2+1 Pack,120.00,2023-07-01,00:00:00,2028-06-30,Active
8271,S23R022,74,ENO POWDER Regular 1X5G SACHET,9.00,2023-01-01,00:00:00,2024-12-31,Active
8272,S23R032,74,ENO POWDER Regular 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8273,S23R045,74,ENO POWDER Regular 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8274,S23R113,74,ENO POWDER Regular 1X5G SACHET,10.00,2023-04-01,00:00:00,2025-03-31,Active
8275,S23E053,75,ENO POWDER Orange 1X5G SACHET,9.00,2023-02-01,00:00:00,2025-01-31,Active
8276,22A2942814,90,Senso Brush 6pc Hanger,60.00,2022-10-01,00:00:00,2027-09-30,Active
8277,22A2951814,90,Senso Brush 6pc Hanger,60.00,2022-10-01,00:00:00,2027-09-30,Active
8278,BGG220559,26,Senso Freshgel Paste 150g,210.00,2022-07-01,00:00:00,2024-06-30,Active
8279,BGG220639,26,Senso Freshgel Paste 150g,210.00,2022-08-01,00:00:00,2024-07-31,Active
8280,BGM230619,22,Senso Freshmint Paste 75g,130.00,2023-09-01,00:00:00,2025-08-31,Active
8281,NB23039,78,Ostocalcium B12 Banana syrup 200ml,183.40,2023-05-01,00:00:00,2024-10-31,Active
8282,NB23042,78,Ostocalcium B12 Banana syrup 200ml,183.40,2023-06-01,00:00:00,2024-11-30,Active
8283,L231865,29,Eno Lemon Sixer Pack 6X5g,60.00,2023-11-01,00:00:00,2025-10-31,Active
8284,S23C028,76,ENO Cola 1X5G SACHET,9.00,2023-03-01,00:00:00,2025-02-28,Active
